idx,Replicate,Path,From_Where_moved,Sibling,What_moved,NNI
80,"(A,(((T,(S,(O,(P,(Q,R))))),((K,L),(M,N))),((J,((D,H),(E,((C,I),(F,G))))),((B,U),(V,W)))));",0,"(E,((C,I),(F,G)));",E;,"((F,G),(I,C));",1
81,"(A,(((B,U),(V,W)),((T,(S,(O,(P,(Q,R))))),(((M,N),(K,L)),(J,((D,H),(E,((F,G),(C,I)))))))));",0,"(E,((F,G),(C,I)));",E;,"((F,G),(I,C));",1
82,"(A,(((V,W),(B,U)),(((K,L),(J,(E,((F,G),(C,I))))),(((D,H),(M,N)),(T,(S,(O,(Q,(P,R)))))))));",0,"(E,((F,G),(C,I)));",E;,"((F,G),(I,C));",1
83,"(A,((V,W),((B,U),(((O,(P,(Q,R))),(S,T)),(((M,N),(K,L)),(J,((D,H),(E,((F,G),(C,I))))))))));",0,"(E,((F,G),(C,I)));",E;,"((F,G),(I,C));",1
84,"(A,(((V,W),(B,U)),((((K,L),(M,N)),(J,((D,H),(E,((C,I),(F,G)))))),(T,(S,((P,R),(O,Q)))))));",0,"(E,((C,I),(F,G)));",E;,"((F,G),(I,C));",1
85,"(A,(((V,W),(B,U)),((T,(O,(S,(P,(Q,R))))),((J,((D,H),(E,(I,(C,(F,G)))))),((M,N),(K,L))))));",0,"(E,(I,(C,(F,G))));","(I,(C,(F,G)));",E;,1
86,"(A,(((V,W),(B,U)),((T,(S,(O,(P,(Q,R))))),(((M,N),(K,L)),((E,((C,I),(F,G))),(J,(D,H)))))));",0,"(E,((C,I),(F,G)));",E;,"((F,G),(I,C));",1
87,"(A,(((V,W),(B,U)),((S,(O,(P,(Q,R)))),(T,(((K,L),(M,N)),((E,(F,(G,(C,I)))),(J,(D,H))))))));",0,"(E,(F,(G,(C,I))));","(F,(G,(C,I)));",E;,1
88,"(A,(((B,U),(V,W)),(((K,L),(M,N)),(((E,(C,(I,(F,G)))),(J,(D,H))),(T,(S,(O,(P,(Q,R)))))))));",0,"(E,(C,(I,(F,G))));","(C,(I,(F,G)));",E;,1
89,"(((B,U),(V,W)),(A,((S,(T,(O,(P,(Q,R))))),(((M,N),(K,L)),(J,((D,H),(E,(I,(C,(F,G))))))))));",0,"(E,(I,(C,(F,G))));","(I,(C,(F,G)));",E;,1
90,"(T,(A,(((V,W),(B,U)),((S,(O,(P,(Q,R)))),(((M,N),(K,L)),(J,((D,H),(E,(C,(I,(F,G)))))))))));",0,"(E,(C,(I,(F,G))));","(C,(I,(F,G)));",E;,1
91,"(A,((((M,N),(K,L)),(J,((D,H),(E,((F,G),(C,I)))))),(((V,W),(B,U)),(T,(S,((Q,R),(O,P)))))));",0,"(E,((F,G),(C,I)));",E;,"((F,G),(I,C));",1
92,"((((N,(M,(K,L))),(J,((D,H),(E,((F,G),(C,I)))))),(T,(S,(O,(P,(Q,R)))))),(A,((V,W),(B,U))));",0,"(E,((F,G),(C,I)));",E;,"((F,G),(I,C));",1
93,"(((T,(S,(O,(P,(Q,R))))),((V,W),(B,U))),(A,(((D,H),(E,(I,(C,(F,G))))),(J,((K,L),(M,N))))));",0,"(E,(I,(C,(F,G))));","(I,(C,(F,G)));",E;,1
94,"(A,(((B,U),(V,W)),((J,((D,H),(E,((F,G),(C,I))))),((S,(O,(P,(Q,R)))),(T,(L,(K,(M,N))))))));",0,"(E,((F,G),(C,I)));","((F,G),(C,I));",E;,1
95,"(A,(((B,U),(V,W)),((T,(S,(O,(P,(Q,R))))),(((K,L),(M,N)),(J,((D,H),(E,(C,(I,(F,G))))))))));",0,"(E,(C,(I,(F,G))));","(C,(I,(F,G)));",E;,1
